time,height_delta,beta
113.19101471941467,26,0.56
113.33743618368086,26,0.56
113.64930435782642,26,0.56
113.92434709491283,27,0.56
114.27857315133656,28,0.56
114.29069579439403,27,0.56
114.3980512037687,27,0.56
114.48663021466321,27,0.56
114.72032684102514,27,0.56
114.86803372325582,28,0.56
115.10669737094314,28,0.56
115.17438175321688,28,0.56
115.3252275272167,29,0.56
115.42581939821788,30,0.56
115.4466567903746,30,0.56
115.7574091657701,29,0.56
115.84196512039912,29,0.56
115.94788003951649,29,0.56
116.31936765375183,29,0.56
116.32522535741987,29,0.56
116.34272903152313,29,0.56
116.42543085855225,29,0.56
116.67840087560424,29,0.56
116.83855086391435,29,0.56
116.88545029699362,29,0.56
117.23158129191931,29,0.56
117.24619778792942,29,0.56
117.45896022911937,29,0.56
117.60550617303568,29,0.56
119.16418630729169,28,0.56
119.29986297507172,28,0.56
0.273279270311823,0,0.16
0.3459710581695026,0,0.16
0.5131891395542836,0,0.16
0.6404886173869424,0,0.16
0.689698739221045,0,0.16
1.4897373744403315,0,0.16
1.7185480489660039,0,0.16
2.1478976830916605,0,0.16
3.101096991990808,0,0.16
3.1804646255151106,0,0.16
3.335022338761069,0,0.16
3.7110902063207636,0,0.16
4.29883021969792,0,0.16
4.394641632912785,0,0.16
4.418274544770816,0,0.16
4.451831472627326,0,0.16
4.480822443720316,0,0.16
4.585214529900033,0,0.16
4.929328613594991,0,0.16
4.945330831777945,0,0.16
5.218071357171989,0,0.16
5.243817965298342,0,0.16
5.4271916892712575,0,0.16
5.491522609019882,0,0.16
5.554483739447402,0,0.16
5.586800208346512,0,0.16
5.74611104865649,0,0.16
6.238022553254975,0,0.16
6.482234721959665,0,0.16
6.64387740714576,0,0.16
6.852055217647318,0,0.16
6.934695292509061,0,0.16
6.935036811054097,0,0.16
8.12765246300803,0,0.16
8.193711812200709,0,0.16
8.328879258214739,0,0.16
8.361723271924635,0,0.16
8.601186084158233,0,0.16
8.692038796983937,0,0.16
8.747313818296664,0,0.16
9.544570013660731,0,0.16
9.722359635902292,0,0.16
10.352449666364432,0,0.16
11.126578815388322,0,0.16
11.687620479124542,0,0.16
11.855755858142846,0,0.16
11.890242197432897,0,0.16
11.929642635824724,0,0.16
11.941674477148831,0,0.16
11.984489852913278,0,0.16
12.350596437977883,0,0.16
12.48286812862813,0,0.16
12.852059962198142,0,0.16
12.955482355836454,0,0.16
13.314992231035198,0,0.16
13.482927852573097,0,0.16
13.552612772372543,0,0.16
13.72357330594411,0,0.16
13.882622408177783,0,0.16
13.963286328467497,0,0.16
14.225214595044827,0,0.16
15.568117513722475,0,0.16
15.898924859510357,0,0.16
15.936610043995412,0,0.16
16.147010796865043,1,0.16
16.35298757511324,1,0.16
16.42011555153642,1,0.16
17.010360775813528,0,0.16
17.033607044990788,0,0.16
17.2959243420613,0,0.16
17.453951225194515,0,0.16
17.460453970485567,0,0.16
17.738827135535434,0,0.16
17.887384551834405,0,0.16
18.03779493064541,0,0.16
18.038236500183142,0,0.16
18.368033740735832,0,0.16
19.04148887391612,0,0.16
19.12186282909269,0,0.16
19.20085104345047,0,0.16
19.337565716160128,0,0.16
19.556450939728805,0,0.16
19.787968005496914,0,0.16
20.091769303621664,0,0.16
20.388403623160517,0,0.16
20.396063160776528,0,0.16
20.464159547621822,0,0.16
21.313480234848843,0,0.16
21.572044771642737,0,0.16
21.627133234878443,0,0.16
21.75067832534177,1,0.16
22.411641635479903,0,0.16
22.707882721105243,0,0.16
22.8982106882408,0,0.16
23.16474228365389,0,0.16
23.655253469333463,0,0.16
23.710579411189258,1,0.16
23.986895519633254,1,0.16
23.991553424385046,1,0.16
24.241570220682338,0,0.16
24.61401541959577,0,0.16
24.655843036481876,0,0.16
25.403118642233252,0,0.16
25.427590617312525,0,0.16
25.42966219791036,0,0.16
25.469826551669367,1,0.16
25.830892732774398,1,0.16
26.446874944107975,1,0.16
26.513973294370206,1,0.16
26.53135648762079,1,0.16
26.841034373373752,0,0.16
26.851026475666544,0,0.16
27.18931716630201,0,0.16
27.300202078777726,0,0.16
27.71140036934757,0,0.16
27.811962541283833,0,0.16
27.91232376657399,0,0.16
27.965409415313747,0,0.16
28.007538999112096,0,0.16
28.64452037676378,0,0.16
29.079820033139274,0,0.16
29.275365976483766,0,0.16
29.382793954115048,0,0.16
29.48199586130983,0,0.16
29.53954121925905,0,0.16
30.417673090883394,0,0.16
30.595563924771874,0,0.16
31.057440929486752,0,0.16
31.078688809221127,0,0.16
31.40581110076385,0,0.16
31.441305120374608,0,0.16
31.491665684459566,0,0.16
31.732117797935498,0,0.16
31.7574637029748,0,0.16
32.710664524991174,0,0.16
32.727768506086385,0,0.16
33.181898275352594,0,0.16
33.413702437077404,0,0.16
33.54776182379624,0,0.16
34.066457631115284,0,0.16
34.28464309030893,0,0.16
34.57645963596812,0,0.16
35.25878520676565,0,0.16
35.35218571561167,0,0.16
35.38900760537528,0,0.16
35.54457843407696,0,0.16
35.913321661273834,1,0.16
35.99293983149314,1,0.16
36.23451758688553,1,0.16
37.04825207389097,0,0.16
37.19911936151912,0,0.16
37.429506085217064,0,0.16
37.66337376125093,1,0.16
38.64665871276412,0,0.16
39.35807386534022,0,0.16
39.82216663820815,0,0.16
40.087350803147935,0,0.16
40.087639353231104,0,0.16
40.13378322276058,0,0.16
40.18395885561403,0,0.16
40.38348190995144,0,0.16
40.61045037974159,0,0.16
41.04135714090671,0,0.16
41.37283758174795,0,0.16
41.68547662007075,0,0.16
41.960479196717095,0,0.16
42.03510785221106,0,0.16
42.101095709272386,0,0.16
42.45660550224733,1,0.16
43.49192052470403,0,0.16
43.58236634759843,0,0.16
43.65730584819042,0,0.16
43.97256210200642,0,0.16
44.60858285573169,0,0.16
44.74968164660921,0,0.16
44.96144560469745,0,0.16
45.35601075191016,0,0.16
45.48812275530781,0,0.16
45.59853177459048,0,0.16
45.94305985538368,1,0.16
45.97736941727352,0,0.16
46.017401131737444,0,0.16
46.117307298530015,0,0.16
46.24179372378598,1,0.16
46.42980457071242,1,0.16
46.57525982196582,1,0.16
46.80389205426206,1,0.16
46.83920307551461,1,0.16
46.85609494079123,1,0.16
46.958966858598025,1,0.16
47.30778258534045,1,0.16
47.58887676766601,1,0.16
47.800887838534486,1,0.16
47.838736108740264,1,0.16
48.0404658247263,1,0.16
48.13320939096161,1,0.16
48.231616037372184,2,0.16
48.35282502904283,2,0.16
48.45246053718995,2,0.16
48.550909670154105,2,0.16
49.03819108136008,2,0.16
49.148330714571145,2,0.16
49.795619226221206,2,0.16
50.00459572683159,2,0.16
50.103466005330844,2,0.16
50.49557618609515,2,0.16
50.71546082415581,2,0.16
51.09907151637741,2,0.16
51.5994365751684,2,0.16
51.608753131617675,1,0.16
51.75181124875429,1,0.16
52.02949209838762,1,0.16
52.449907945728214,1,0.16
53.039104927666415,1,0.16
53.06812726688933,1,0.16
53.086738908838996,0,0.16
53.12144507520978,0,0.16
53.61518504983525,0,0.16
53.845490058089126,0,0.16
54.075302803955175,0,0.16
54.2081411837571,0,0.16
54.31286205079067,0,0.16
54.37636820893532,0,0.16
54.46875302837887,0,0.16
54.469249717993506,0,0.16
54.76466435159112,0,0.16
55.05038806499255,0,0.16
55.15269138344761,0,0.16
55.404761441836754,1,0.16
55.72522969756679,1,0.16
55.927353729882626,1,0.16
56.285413765645096,0,0.16
56.397674993952236,0,0.16
56.72029174430996,0,0.16
56.789750337235745,0,0.16
56.87398598938832,0,0.16
56.99264897782087,0,0.16
57.61664904879444,0,0.16
57.62888534848523,1,0.16
57.67752292585591,1,0.16
57.71620761334596,1,0.16
58.2700040591731,1,0.16
58.29628903401866,1,0.16
58.30577162987332,1,0.16
59.15526878683038,0,0.16
60.0554696815594,0,0.16
60.061031544086035,0,0.16
60.51241497054309,0,0.16
60.69053736999089,0,0.16
61.19051574718578,0,0.16
61.515830596189296,0,0.16
61.621731733706014,0,0.16
61.89916695600445,0,0.16
61.92861580107926,0,0.16
61.967803980597175,0,0.16
62.11838655669162,0,0.16
62.14377466160077,0,0.16
62.15556771947425,0,0.16
62.360518616638146,0,0.16
62.590487624648695,0,0.16
62.92366457476515,0,0.16
63.01739467478721,0,0.16
63.01914039708684,0,0.16
63.27322934864495,0,0.16
63.495049649901475,0,0.16
63.5535723110497,0,0.16
